user_id,date,device,sex
740999,01-04-2015,Desktop,Male
112390,20-01-2015,Desktop,Female
5695,22-04-2015,Desktop,Female
739283,08-02-2015,Desktop,Male
188889,04-01-2015,Desktop,Female
489681,15-01-2015,Mobile,Female
453217,31-03-2015,Mobile,Male
80030,27-02-2015,Desktop,Male
937665,05-02-2015,Mobile,Male
384226,20-03-2015,Desktop,Female
318494,23-02-2015,Mobile,Female
421429,17-02-2015,Desktop,Female
106997,13-03-2015,Desktop,Female
310101,20-01-2015,Mobile,Female
339784,03-03-2015,Desktop,Male
365425,01-03-2015,Mobile,Male
222747,20-02-2015,Mobile,Male
833903,21-01-2015,Desktop,Female
908264,15-03-2015,Desktop,Male
225725,12-04-2015,Desktop,Male
353451,20-01-2015,Mobile,Male
389254,07-03-2015,Desktop,Male
795225,02-02-2015,Desktop,Female
98342,03-02-2015,Desktop,Male
898451,21-03-2015,Mobile,Male
835952,01-02-2015,Mobile,Male
139357,31-01-2015,Desktop,Male
603208,20-02-2015,Mobile,Male
319516,12-01-2015,Mobile,Male
458840,18-04-2015,Mobile,Female
264524,01-02-2015,Desktop,Female
616366,01-04-2015,Desktop,Female
922396,10-02-2015,Desktop,Female
314713,21-04-2015,Mobile,Female
773248,17-01-2015,Desktop,Male
377658,02-03-2015,Desktop,Female
852467,24-04-2015,Desktop,Male
345025,12-01-2015,Desktop,Female
643485,29-01-2015,Mobile,Female
412580,10-02-2015,Desktop,Male
316905,14-04-2015,Mobile,Male
651518,03-03-2015,Desktop,Female
180054,13-03-2015,Desktop,Male
723395,27-02-2015,Desktop,Male
119275,24-01-2015,Mobile,Male
818278,04-03-2015,Desktop,Male
471698,24-01-2015,Desktop,Male
578700,24-03-2015,Mobile,Male
529951,29-03-2015,Desktop,Male
475381,16-01-2015,Mobile,Male
51548,30-04-2015,Desktop,Male
946077,15-02-2015,Desktop,Male
850457,04-01-2015,Mobile,Male
318902,25-01-2015,Desktop,Male
376236,05-03-2015,Desktop,Female
660181,19-01-2015,Desktop,Female
659551,05-03-2015,Desktop,Male
855889,27-04-2015,Mobile,Male
685536,08-04-2015,Desktop,Male
136598,24-03-2015,Mobile,Male
504417,04-02-2015,Desktop,Male
107792,17-01-2015,Mobile,Female
204663,07-04-2015,Mobile,Male
418868,26-03-2015,Mobile,Male
254019,19-02-2015,Desktop,Female
470045,13-04-2015,Mobile,Female
391824,18-04-2015,Desktop,Male
132309,02-01-2015,Desktop,Female
485227,26-01-2015,Desktop,Male
160718,08-02-2015,Mobile,Female
670816,22-04-2015,Mobile,Male
204996,31-01-2015,Mobile,Female
863765,24-02-2015,Desktop,Male
265,21-03-2015,Mobile,Male
39153,10-02-2015,Mobile,Male
185391,24-02-2015,Mobile,Female
774874,11-03-2015,Desktop,Female
184712,23-03-2015,Mobile,Male
399664,26-04-2015,Desktop,Male
454034,07-02-2015,Mobile,Female
31763,09-01-2015,Desktop,Female
415536,21-01-2015,Desktop,Male
135250,28-02-2015,Desktop,Female
694361,23-01-2015,Desktop,Female
613264,15-01-2015,Mobile,Male
54903,13-03-2015,Mobile,Female
991281,12-03-2015,Desktop,Female
172625,25-04-2015,Desktop,Male
58789,07-01-2015,Mobile,Male
710810,14-03-2015,Desktop,Female
684094,26-04-2015,Desktop,Male
119446,18-03-2015,Desktop,Male
287070,02-04-2015,Mobile,Male
767512,09-03-2015,Desktop,Male
321650,04-04-2015,Mobile,Male
598148,03-02-2015,Desktop,Male
21863,06-04-2015,Mobile,Male
752099,31-03-2015,Mobile,Male
559140,18-04-2015,Desktop,Female
500057,03-02-2015,Desktop,Male
92733,30-04-2015,Mobile,Female
639188,13-01-2015,Desktop,Female
432235,22-03-2015,Desktop,Female
420039,28-04-2015,Desktop,Male
530972,14-02-2015,Desktop,Male
140063,31-03-2015,Desktop,Female
897928,05-04-2015,Desktop,Male
874892,28-01-2015,Desktop,Female
560957,25-01-2015,Desktop,Male
733125,18-04-2015,Mobile,Male
160933,19-01-2015,Desktop,Male
894044,03-02-2015,Mobile,Male
714828,08-03-2015,Mobile,Female
457944,21-01-2015,Desktop,Male
852388,11-04-2015,Desktop,Female
60485,12-02-2015,Desktop,Female
955410,08-01-2015,Desktop,Male
504087,19-02-2015,Desktop,Male
454851,09-02-2015,Mobile,Female
152492,02-01-2015,Desktop,Female
450017,05-01-2015,Mobile,Male
698481,11-01-2015,Desktop,Female
409516,19-03-2015,Desktop,Male
366298,30-04-2015,Desktop,Female
935596,06-04-2015,Mobile,Male
349922,22-03-2015,Desktop,Male
824344,09-02-2015,Mobile,Female
544273,04-04-2015,Mobile,Male
858382,06-04-2015,Desktop,Female
632598,04-03-2015,Mobile,Female
873283,27-01-2015,Desktop,Male
921807,02-02-2015,Mobile,Female
626381,03-01-2015,Desktop,Female
66563,09-02-2015,Desktop,Female
678196,28-04-2015,Desktop,Male
562707,20-02-2015,Desktop,Male
548989,09-01-2015,Mobile,Male
525462,14-04-2015,Desktop,Male
280549,08-04-2015,Mobile,Female
283069,17-01-2015,Desktop,Male
795408,12-04-2015,Desktop,Male
561376,03-03-2015,Mobile,Male
670207,16-04-2015,Mobile,Female
987313,02-02-2015,Desktop,Male
127113,12-02-2015,Desktop,Female
847118,19-03-2015,Mobile,Male
247854,21-03-2015,Mobile,Female
5020,11-04-2015,Mobile,Male
421083,12-04-2015,Mobile,Male
930628,01-02-2015,Desktop,Male
324013,03-03-2015,Mobile,Female
74148,09-01-2015,Desktop,Female
313444,28-01-2015,Desktop,Male
421390,16-02-2015,Desktop,Male
69822,15-02-2015,Mobile,Male
471735,02-02-2015,Desktop,Male
901571,07-02-2015,Mobile,Male
658360,16-03-2015,Desktop,Male
444994,16-04-2015,Desktop,Female
787386,10-02-2015,Mobile,Female
286381,27-04-2015,Desktop,Female
96416,12-02-2015,Mobile,Male
544377,04-02-2015,Mobile,Male
9010,03-03-2015,Desktop,Female
112604,15-03-2015,Mobile,Female
336306,14-02-2015,Desktop,Male
748351,25-04-2015,Desktop,Male
439581,06-04-2015,Desktop,Male
962065,22-02-2015,Desktop,Female
123069,18-04-2015,Desktop,Male
537729,26-02-2015,Desktop,Female
777114,11-03-2015,Mobile,Male
563241,11-02-2015,Desktop,Female
615278,22-01-2015,Desktop,Female
559669,09-04-2015,Desktop,Male
37980,05-04-2015,Desktop,Female
355507,28-04-2015,Mobile,Female
388597,09-03-2015,Desktop,Female
145036,28-01-2015,Desktop,Male
551759,24-03-2015,Desktop,Female
864509,27-01-2015,Desktop,Female
61506,05-01-2015,Desktop,Male
122774,09-01-2015,Desktop,Female
694016,02-04-2015,Desktop,Female
256530,01-02-2015,Desktop,Male
489872,27-04-2015,Desktop,Male
875072,21-01-2015,Desktop,Male
152792,05-04-2015,Desktop,Male
890616,01-04-2015,Desktop,Male
745555,01-02-2015,Mobile,Male
852355,01-04-2015,Desktop,Male
554324,01-02-2015,Desktop,Male
731744,26-01-2015,Desktop,Male
674048,30-01-2015,Desktop,Female
517753,23-03-2015,Desktop,Female
567032,24-01-2015,Desktop,Male
696479,10-03-2015,Mobile,Female
640913,29-03-2015,Mobile,Female
583278,24-04-2015,Mobile,Female
828701,08-04-2015,Mobile,Female
868901,11-01-2015,Desktop,Male
816596,27-04-2015,Desktop,Female
900930,07-01-2015,Desktop,Male
719395,17-01-2015,Desktop,Male
107280,25-04-2015,Mobile,Female
101474,02-03-2015,Mobile,Male
220627,10-04-2015,Mobile,Female
742735,13-02-2015,Desktop,Female
978244,10-01-2015,Desktop,Female
489611,31-01-2015,Desktop,Female
629447,23-03-2015,Desktop,Female
179678,15-03-2015,Desktop,Female
629125,15-04-2015,Desktop,Male
646808,31-01-2015,Desktop,Male
340200,11-01-2015,Mobile,Male
588830,06-02-2015,Mobile,Female
306403,13-03-2015,Desktop,Female
537196,22-03-2015,Desktop,Female
44905,25-04-2015,Mobile,Male
267935,03-04-2015,Desktop,Male
674907,30-01-2015,Desktop,Female
851439,23-02-2015,Desktop,Male
752169,01-04-2015,Mobile,Male
622509,21-02-2015,Mobile,Female
604085,22-02-2015,Desktop,Male
844327,22-01-2015,Desktop,Male
548990,08-02-2015,Desktop,Female
633747,06-04-2015,Desktop,Female
891321,17-04-2015,Mobile,Male
568750,17-02-2015,Desktop,Male
428587,23-03-2015,Desktop,Female
875459,11-04-2015,Desktop,Male
472129,14-02-2015,Desktop,Male
405029,18-03-2015,Desktop,Female
230764,20-04-2015,Mobile,Female
120139,22-02-2015,Desktop,Male
151698,04-04-2015,Desktop,Male
232461,26-04-2015,Mobile,Male
712560,30-03-2015,Mobile,Male
582800,16-01-2015,Mobile,Female
947546,21-04-2015,Desktop,Male
801109,01-02-2015,Mobile,Female
528815,15-03-2015,Desktop,Male
563029,17-01-2015,Mobile,Female
863048,26-04-2015,Desktop,Male
427016,17-04-2015,Mobile,Female
910087,16-04-2015,Desktop,Female
284756,25-01-2015,Mobile,Female
198437,28-03-2015,Desktop,Male
22392,01-03-2015,Mobile,Female
75583,12-03-2015,Desktop,Male
955466,16-01-2015,Desktop,Male
935294,23-03-2015,Mobile,Female
68161,28-01-2015,Desktop,Female
23046,16-02-2015,Mobile,Female
180512,22-02-2015,Desktop,Female
536218,25-03-2015,Desktop,Male
42465,12-02-2015,Desktop,Female
538357,28-01-2015,Mobile,Female
491055,03-04-2015,Desktop,Female
383266,07-02-2015,Mobile,Male
209490,01-04-2015,Mobile,Female
799181,16-04-2015,Desktop,Male
447723,27-02-2015,Desktop,Male
60610,03-02-2015,Desktop,Male
690713,25-02-2015,Desktop,Female
477382,26-03-2015,Mobile,Female
193208,17-02-2015,Mobile,Female
473069,23-03-2015,Desktop,Female
117680,06-02-2015,Mobile,Female
371045,24-04-2015,Mobile,Male
845069,25-02-2015,Mobile,Female
852394,10-02-2015,Desktop,Male
929852,03-01-2015,Desktop,Female
491521,10-02-2015,Desktop,Male
570111,04-02-2015,Desktop,Male
722402,24-01-2015,Mobile,Male
890908,27-02-2015,Desktop,Female
615142,29-03-2015,Desktop,Male
863324,06-04-2015,Desktop,Female
440109,03-02-2015,Mobile,Female
23997,17-02-2015,Desktop,Female
677061,25-02-2015,Desktop,Female
680504,27-01-2015,Desktop,Female
89433,07-03-2015,Desktop,Female
750701,01-02-2015,Desktop,Female
777710,31-01-2015,Mobile,Female
546606,10-01-2015,Mobile,Female
725430,06-01-2015,Mobile,Female
669355,20-01-2015,Desktop,Female
178034,03-02-2015,Desktop,Male
541606,25-01-2015,Mobile,Female
966693,16-01-2015,Desktop,Male
578237,27-04-2015,Desktop,Male
814122,27-02-2015,Mobile,Male
266792,17-04-2015,Mobile,Male
383736,13-03-2015,Mobile,Male
196230,18-04-2015,Desktop,Female
372004,10-01-2015,Desktop,Male
337691,30-01-2015,Desktop,Male
949866,10-01-2015,Mobile,Female
666049,23-02-2015,Mobile,Male
116862,12-01-2015,Desktop,Female
396421,25-04-2015,Desktop,Female
21450,10-02-2015,Desktop,Male
69053,03-02-2015,Desktop,Male
18925,15-02-2015,Mobile,Female
925655,24-02-2015,Desktop,Male
813639,09-01-2015,Mobile,Female
936389,14-01-2015,Mobile,Female
145127,27-02-2015,Desktop,Female
598695,25-02-2015,Desktop,Male
642291,20-03-2015,Mobile,Male
991197,16-01-2015,Desktop,Female
127200,13-01-2015,Mobile,Female
872812,14-03-2015,Mobile,Male
717583,23-01-2015,Mobile,Male
724891,09-02-2015,Desktop,Male
447023,15-01-2015,Mobile,Female
384328,07-02-2015,Mobile,Male
957120,07-01-2015,Mobile,Male
931476,01-01-2015,Desktop,Female
418697,20-03-2015,Desktop,Female
346771,02-04-2015,Mobile,Male
717512,30-04-2015,Mobile,Male
19857,16-02-2015,Desktop,Male
643657,22-04-2015,Desktop,Female
681383,28-04-2015,Desktop,Female
83665,07-03-2015,Mobile,Female
585103,19-04-2015,Mobile,Female
428944,10-04-2015,Desktop,Male
801356,18-03-2015,Mobile,Female
204180,13-03-2015,Mobile,Female
541505,23-02-2015,Desktop,Male
130568,19-03-2015,Desktop,Male
214301,24-04-2015,Mobile,Male
91239,24-04-2015,Desktop,Male
513224,21-04-2015,Mobile,Female
131931,03-02-2015,Desktop,Male
827021,16-04-2015,Desktop,Female
528180,02-03-2015,Desktop,Male
898575,12-01-2015,Mobile,Male
261654,24-04-2015,Mobile,Female
648508,22-03-2015,Desktop,Male
558992,02-01-2015,Desktop,Male
137341,24-03-2015,Desktop,Male
869824,13-01-2015,Desktop,Female
735337,23-03-2015,Desktop,Female
960339,20-02-2015,Desktop,Male
478796,27-02-2015,Mobile,Male
813285,16-04-2015,Mobile,Male
606680,17-01-2015,Desktop,Male
875011,13-03-2015,Mobile,Female
593600,24-01-2015,Desktop,Female
247823,31-01-2015,Desktop,Male
145028,25-04-2015,Desktop,Female
589977,27-03-2015,Mobile,Male
83513,04-02-2015,Desktop,Female
875557,31-03-2015,Mobile,Female
82898,27-04-2015,Desktop,Female
840658,09-02-2015,Desktop,Male
729619,19-03-2015,Desktop,Male
692800,25-01-2015,Desktop,Female
565706,12-01-2015,Desktop,Male
363812,31-03-2015,Desktop,Male
657055,15-02-2015,Desktop,Female
148262,30-01-2015,Desktop,Male
953617,27-01-2015,Desktop,Male
107480,25-01-2015,Desktop,Male
32891,14-03-2015,Desktop,Female
830653,21-03-2015,Desktop,Female
556113,17-01-2015,Desktop,Female
521540,23-01-2015,Desktop,Female
856294,21-01-2015,Mobile,Male
629128,23-01-2015,Mobile,Male
646807,28-04-2015,Desktop,Female
658369,23-01-2015,Desktop,Male
971220,14-01-2015,Desktop,Male
34018,12-03-2015,Mobile,Male
989023,04-02-2015,Mobile,Female
204710,13-02-2015,Desktop,Male
386040,13-04-2015,Mobile,Male
130782,31-01-2015,Desktop,Male
476392,03-03-2015,Mobile,Female
801500,06-02-2015,Desktop,Male
655269,29-01-2015,Desktop,Female
205266,09-01-2015,Desktop,Female
240857,21-03-2015,Mobile,Female
512622,27-02-2015,Mobile,Male
208865,11-04-2015,Mobile,Male
676836,07-03-2015,Mobile,Male
615520,01-01-2015,Desktop,Male
795247,11-02-2015,Desktop,Female
761922,22-02-2015,Mobile,Male
672142,10-03-2015,Mobile,Male
604554,16-03-2015,Desktop,Female
776512,08-02-2015,Desktop,Female
520192,12-04-2015,Mobile,Male
61096,15-02-2015,Desktop,Female
119953,05-04-2015,Desktop,Female
16565,31-03-2015,Desktop,Male
12843,13-02-2015,Mobile,Male
343203,11-04-2015,Mobile,Male
724741,26-01-2015,Desktop,Male
908579,17-01-2015,Desktop,Female
813469,30-04-2015,Desktop,Female
473914,17-01-2015,Mobile,Male
637930,14-02-2015,Desktop,Female
569832,22-03-2015,Mobile,Male
155783,02-04-2015,Desktop,Female
865743,30-04-2015,Mobile,Female
466530,26-04-2015,Desktop,Female
629314,05-02-2015,Mobile,Male
568250,11-03-2015,Desktop,Male
490342,22-04-2015,Desktop,Female
758166,08-01-2015,Mobile,Male
664384,17-04-2015,Desktop,Male
999463,30-01-2015,Desktop,Male
771944,17-01-2015,Desktop,Male
260388,18-03-2015,Mobile,Female
824194,10-01-2015,Mobile,Female
168544,27-01-2015,Mobile,Female
87508,23-01-2015,Desktop,Male
413891,05-03-2015,Desktop,Female
711811,10-01-2015,Desktop,Female
812209,26-01-2015,Desktop,Male
48864,25-01-2015,Mobile,Male
148166,04-03-2015,Mobile,Male
36745,05-01-2015,Mobile,Female
867045,28-03-2015,Desktop,Female
235901,29-01-2015,Desktop,Male
390764,25-04-2015,Desktop,Male
551365,13-02-2015,Mobile,Female
171120,29-03-2015,Mobile,Female
20662,20-04-2015,Desktop,Male
72926,07-04-2015,Mobile,Male
722294,21-02-2015,Mobile,Male
798868,15-02-2015,Desktop,Female
85928,09-02-2015,Desktop,Male
854877,16-04-2015,Desktop,Male
474606,26-01-2015,Desktop,Male
527366,05-04-2015,Desktop,Male
945360,24-04-2015,Mobile,Male
844288,19-03-2015,Desktop,Male
526958,23-03-2015,Desktop,Male
525452,27-03-2015,Desktop,Male
985713,20-02-2015,Desktop,Female
315717,29-03-2015,Desktop,Female
623011,14-01-2015,Desktop,Male
480443,11-01-2015,Desktop,Female
734223,13-03-2015,Desktop,Male
296236,31-01-2015,Desktop,Female
487659,19-03-2015,Desktop,Female
681603,15-01-2015,Desktop,Female
113446,25-03-2015,Desktop,Male
352204,27-02-2015,Mobile,Female
101982,20-02-2015,Mobile,Female
563036,04-03-2015,Desktop,Female
713738,20-01-2015,Mobile,Female
356143,13-03-2015,Desktop,Male
576244,06-02-2015,Mobile,Female
948443,28-04-2015,Desktop,Female
796662,04-01-2015,Desktop,Male
68416,12-04-2015,Mobile,Female
837692,02-02-2015,Desktop,Female
464390,24-02-2015,Desktop,Female
764974,23-02-2015,Mobile,Female
397822,10-03-2015,Desktop,Male
431776,11-02-2015,Desktop,Male
702872,03-02-2015,Desktop,Male
818663,02-01-2015,Mobile,Female
314942,02-01-2015,Mobile,Female
215623,17-02-2015,Desktop,Female
50964,11-04-2015,Desktop,Male
352636,10-03-2015,Mobile,Female
487550,19-03-2015,Desktop,Female
767832,24-03-2015,Desktop,Male
997906,27-02-2015,Mobile,Female
781993,16-01-2015,Desktop,Male
554299,19-03-2015,Desktop,Female
124471,17-01-2015,Desktop,Male
577817,03-04-2015,Desktop,Female
188070,23-01-2015,Desktop,Female
680547,15-02-2015,Desktop,Male
34773,24-03-2015,Desktop,Male
540178,04-04-2015,Mobile,Female
47116,25-01-2015,Mobile,Male
114853,09-03-2015,Mobile,Male
424016,17-01-2015,Mobile,Female
847910,16-04-2015,Desktop,Male
59827,21-02-2015,Mobile,Female
680096,26-03-2015,Desktop,Female
693477,10-01-2015,Desktop,Female
455831,28-02-2015,Desktop,Female
420264,14-01-2015,Desktop,Female
131443,28-01-2015,Desktop,Female
126377,03-01-2015,Mobile,Male
77362,16-04-2015,Desktop,Female
930180,12-03-2015,Desktop,Male
516600,05-02-2015,Desktop,Female
12918,18-02-2015,Desktop,Male
556222,30-03-2015,Mobile,Female
406595,07-04-2015,Desktop,Male
732446,20-02-2015,Desktop,Female
530319,09-03-2015,Desktop,Male
283926,27-03-2015,Desktop,Female
534184,06-04-2015,Mobile,Male
278194,16-03-2015,Mobile,Male
197005,28-02-2015,Desktop,Female
285802,15-02-2015,Mobile,Female
775669,02-01-2015,Desktop,Female
977481,12-04-2015,Desktop,Female
281779,15-02-2015,Desktop,Male
969257,16-02-2015,Mobile,Male
222757,26-04-2015,Desktop,Female
222614,27-04-2015,Mobile,Male
411,13-04-2015,Desktop,Male
224655,14-02-2015,Desktop,Male
965681,13-04-2015,Desktop,Female
362832,03-04-2015,Desktop,Male
997142,27-03-2015,Desktop,Male
428095,21-02-2015,Desktop,Male
445542,01-03-2015,Desktop,Female
72092,16-02-2015,Desktop,Male
668088,11-04-2015,Desktop,Female
846971,15-03-2015,Desktop,Male
347729,19-03-2015,Desktop,Male
898392,20-02-2015,Mobile,Female
373357,03-02-2015,Desktop,Female
331826,01-02-2015,Mobile,Female
520963,07-03-2015,Desktop,Female
25093,07-02-2015,Desktop,Male
271639,18-03-2015,Desktop,Female
638122,17-02-2015,Desktop,Male
748943,05-01-2015,Desktop,Male
785797,14-03-2015,Desktop,Female
870751,25-02-2015,Mobile,Female
670282,29-03-2015,Desktop,Male
642576,10-03-2015,Desktop,Male
688288,13-03-2015,Desktop,Male
568369,09-02-2015,Desktop,Male
141209,05-03-2015,Desktop,Male
484041,17-01-2015,Mobile,Male
438200,27-02-2015,Desktop,Female
733180,25-03-2015,Desktop,Male
342891,18-03-2015,Desktop,Male
908716,27-04-2015,Desktop,Female
971187,14-02-2015,Desktop,Male
114908,21-03-2015,Desktop,Female
293529,05-02-2015,Mobile,Male
694693,24-04-2015,Desktop,Male
882308,07-04-2015,Mobile,Female
771561,15-04-2015,Desktop,Female
827734,17-04-2015,Desktop,Male
57390,06-04-2015,Mobile,Female
832466,25-04-2015,Desktop,Male
513304,17-02-2015,Mobile,Male
749992,28-03-2015,Desktop,Female
338171,26-01-2015,Desktop,Male
715244,12-03-2015,Mobile,Female
101035,19-03-2015,Desktop,Male
50868,21-02-2015,Desktop,Female
235301,17-01-2015,Desktop,Male
691835,13-04-2015,Desktop,Male
77047,13-04-2015,Desktop,Female
170797,05-02-2015,Desktop,Female
521948,09-04-2015,Desktop,Female
812333,16-04-2015,Desktop,Male
831469,10-03-2015,Desktop,Female
620377,08-02-2015,Desktop,Male
170623,02-03-2015,Mobile,Female
651696,27-01-2015,Desktop,Male
39654,23-04-2015,Desktop,Male
594804,17-01-2015,Desktop,Male
44028,21-03-2015,Desktop,Male
69619,28-01-2015,Mobile,Female
835784,09-02-2015,Mobile,Female
519866,25-03-2015,Mobile,Male
831794,16-02-2015,Desktop,Female
727510,04-03-2015,Desktop,Female
705401,09-02-2015,Desktop,Male
818808,26-04-2015,Desktop,Female
872608,19-04-2015,Desktop,Male
647536,07-01-2015,Desktop,Female
510071,18-04-2015,Desktop,Male
285233,18-03-2015,Desktop,Male
187310,25-02-2015,Desktop,Female
493603,05-02-2015,Desktop,Male
811824,21-02-2015,Mobile,Male
542001,09-01-2015,Mobile,Male
57913,25-01-2015,Desktop,Male
491336,15-01-2015,Mobile,Female
341803,08-04-2015,Mobile,Male
488662,23-04-2015,Desktop,Female
330666,26-02-2015,Desktop,Female
706752,10-02-2015,Desktop,Female
509990,17-02-2015,Mobile,Male
461647,27-01-2015,Mobile,Male
630919,16-01-2015,Mobile,Female
414624,04-02-2015,Mobile,Male
350918,28-03-2015,Desktop,Male
776700,30-04-2015,Mobile,Female
758106,28-01-2015,Desktop,Male
567574,16-02-2015,Mobile,Female
482890,27-04-2015,Mobile,Male
594203,17-03-2015,Mobile,Female
808082,19-02-2015,Desktop,Female
602891,24-04-2015,Desktop,Female
518965,11-01-2015,Desktop,Female
461824,12-03-2015,Mobile,Male
548756,05-04-2015,Desktop,Male
181184,04-02-2015,Desktop,Male
406535,03-03-2015,Mobile,Male
375353,08-04-2015,Mobile,Female
681654,27-01-2015,Desktop,Male
861949,13-03-2015,Mobile,Female
675738,16-02-2015,Desktop,Female
864495,01-02-2015,Mobile,Male
561527,06-02-2015,Desktop,Female
976396,03-04-2015,Mobile,Female
606989,05-04-2015,Desktop,Female
322228,23-04-2015,Desktop,Female
808370,27-01-2015,Desktop,Male
768589,22-01-2015,Desktop,Female
455774,05-04-2015,Desktop,Female
742841,02-03-2015,Mobile,Female
948999,28-04-2015,Mobile,Male
436234,22-02-2015,Mobile,Female
258729,22-04-2015,Desktop,Male
251001,03-04-2015,Desktop,Female
684486,05-02-2015,Desktop,Male
605586,25-01-2015,Desktop,Male
339697,18-01-2015,Mobile,Female
972963,03-01-2015,Desktop,Female
777438,02-01-2015,Desktop,Female
312125,12-03-2015,Desktop,Female
904467,16-02-2015,Desktop,Female
971950,06-03-2015,Desktop,Female
517755,23-01-2015,Desktop,Male
904521,13-03-2015,Desktop,Female
501760,06-04-2015,Mobile,Female
548721,17-02-2015,Mobile,Female
89790,17-02-2015,Desktop,Male
575963,20-04-2015,Desktop,Female
805899,30-01-2015,Desktop,Male
475644,10-04-2015,Desktop,Male
777525,05-04-2015,Mobile,Male
406781,09-03-2015,Desktop,Male
549663,19-02-2015,Desktop,Female
652341,25-04-2015,Desktop,Male
214415,22-03-2015,Desktop,Male
971566,22-03-2015,Desktop,Female
635811,14-03-2015,Mobile,Female
134043,25-02-2015,Mobile,Female
808053,26-01-2015,Desktop,Male
417342,15-03-2015,Desktop,Male
513444,20-01-2015,Mobile,Female
6720,08-02-2015,Desktop,Female
137775,12-03-2015,Desktop,Female
412931,03-03-2015,Desktop,Male
361389,26-03-2015,Desktop,Male
521076,25-02-2015,Mobile,Female
593183,20-04-2015,Mobile,Female
598735,22-04-2015,Desktop,Female
768713,13-02-2015,Desktop,Female
610992,30-04-2015,Desktop,Female
322879,18-01-2015,Desktop,Male
357492,16-01-2015,Desktop,Male
468315,21-02-2015,Desktop,Male
802357,27-01-2015,Mobile,Male
784811,05-01-2015,Desktop,Male
824764,11-03-2015,Mobile,Male
402305,06-01-2015,Desktop,Female
140078,27-04-2015,Mobile,Female
342529,27-01-2015,Mobile,Female
825560,16-04-2015,Desktop,Female
943368,18-02-2015,Mobile,Male
179651,11-03-2015,Mobile,Male
326470,28-02-2015,Desktop,Female
673500,05-01-2015,Desktop,Female
994427,07-04-2015,Desktop,Female
924575,17-02-2015,Mobile,Male
980376,16-03-2015,Desktop,Female
158564,28-02-2015,Desktop,Female
644347,07-03-2015,Desktop,Male
204686,22-01-2015,Desktop,Male
515725,10-02-2015,Mobile,Female
648369,06-02-2015,Mobile,Male
477117,20-02-2015,Desktop,Female
622176,07-04-2015,Mobile,Male
562787,12-01-2015,Mobile,Male
142881,13-03-2015,Desktop,Male
497226,03-01-2015,Desktop,Male
39913,03-04-2015,Desktop,Female
178791,15-01-2015,Mobile,Female
981071,11-02-2015,Desktop,Male
694677,16-04-2015,Mobile,Male
615772,11-04-2015,Desktop,Male
121456,23-04-2015,Desktop,Male
533148,19-01-2015,Mobile,Male
441290,16-04-2015,Desktop,Male
855999,09-03-2015,Desktop,Male
400298,08-02-2015,Desktop,Male
125758,11-02-2015,Mobile,Male
960648,08-02-2015,Mobile,Female
946908,18-03-2015,Mobile,Male
23595,23-02-2015,Desktop,Male
773628,18-01-2015,Desktop,Female
535076,15-01-2015,Mobile,Female
668838,18-01-2015,Desktop,Male
877803,09-04-2015,Mobile,Male
111956,01-02-2015,Desktop,Male
559535,22-02-2015,Mobile,Male
780381,22-02-2015,Desktop,Female
559444,21-02-2015,Mobile,Male
444936,18-02-2015,Mobile,Female
121288,02-03-2015,Desktop,Male
288545,27-04-2015,Desktop,Female
457736,11-02-2015,Desktop,Male
795930,28-03-2015,Desktop,Male
343318,25-04-2015,Desktop,Male
812645,20-04-2015,Desktop,Male
187450,27-03-2015,Desktop,Female
696084,23-02-2015,Mobile,Male
280981,22-03-2015,Desktop,Male
73041,25-04-2015,Desktop,Male
382639,02-02-2015,Desktop,Female
474654,24-01-2015,Desktop,Female
91978,25-02-2015,Mobile,Male
675438,19-04-2015,Desktop,Female
552852,22-02-2015,Mobile,Female
892881,13-04-2015,Desktop,Female
26874,24-01-2015,Desktop,Female
30486,23-02-2015,Desktop,Female
189039,25-03-2015,Desktop,Male
430129,26-04-2015,Desktop,Female
486000,30-04-2015,Mobile,Male
754420,23-03-2015,Desktop,Female
837523,22-01-2015,Desktop,Male
440600,02-01-2015,Desktop,Male
496499,21-04-2015,Desktop,Female
982961,22-01-2015,Desktop,Female
88542,29-03-2015,Desktop,Female
271409,16-01-2015,Mobile,Male
726810,15-01-2015,Desktop,Male
359665,21-04-2015,Desktop,Female
560353,05-04-2015,Mobile,Male
138307,24-01-2015,Mobile,Male
149091,30-01-2015,Mobile,Male
119098,08-03-2015,Desktop,Female
939438,30-04-2015,Desktop,Male
29071,25-04-2015,Desktop,Female
638931,28-03-2015,Desktop,Male
378249,18-04-2015,Mobile,Male
412859,27-04-2015,Mobile,Female
653176,07-04-2015,Mobile,Male
385778,09-02-2015,Desktop,Male
152659,06-03-2015,Mobile,Male
4814,05-01-2015,Desktop,Female
611315,18-02-2015,Desktop,Male
374532,07-03-2015,Desktop,Male
843266,14-03-2015,Desktop,Male
87280,31-01-2015,Mobile,Female
448523,26-01-2015,Desktop,Male
69987,23-02-2015,Desktop,Female
351714,07-04-2015,Desktop,Male
465184,30-03-2015,Mobile,Female
450303,17-04-2015,Desktop,Female
456359,14-01-2015,Mobile,Male
919797,04-01-2015,Mobile,Female
495596,11-03-2015,Mobile,Male
769408,21-02-2015,Mobile,Male
505353,31-03-2015,Desktop,Female
383702,27-01-2015,Desktop,Male
823203,22-03-2015,Desktop,Male
771671,02-04-2015,Desktop,Female
332352,14-03-2015,Mobile,Male
